日期,分类名称,销售单价,销售总量,ln4单价,ln4总量
2021-12-5,花叶类,6.092193309,115.184,1.807008166,4.74653085
2021-12-6,花叶类,6.696153846,64.231,1.901533309,4.16248596
2021-12-7,花叶类,6.32278481,63.263,1.844159746,4.14730064
2021-12-8,花叶类,5.767105263,70.377,1.752170267,4.253866505
2021-12-9,花叶类,5.795683453,57.675,1.757113408,4.054823804
2021-12-10,花叶类,5.824096386,68.296,1.762003861,4.2238512
2021-12-11,花叶类,6.057738095,141.287,1.801336479,4.950793283
2021-12-12,花叶类,6.177777778,116.349,1.820958624,4.756594295
2021-12-13,花叶类,5.568707483,61.915,1.717162977,4.125762477
2021-12-14,花叶类,5.887248322,66.116,1.772788711,4.191410775
2021-12-15,花叶类,5.378723404,101.666,1.682451061,4.621692931
2021-12-16,花叶类,4.856497175,99.125,1.580317432,4.59638168
2021-12-17,花叶类,5.111731844,97.582,1.63153826,4.58069305
2021-12-18,花叶类,5.197991968,109.389,1.648272391,4.694910336
2021-12-19,花叶类,4.943728814,147.891,1.598119867,4.996475516
2021-12-20,花叶类,4.389534884,82.832,1.479223272,4.41681446
2021-12-21,花叶类,4.326797386,71.006,1.464827635,4.262764381
2021-12-22,花叶类,4.828205128,75.729,1.574474789,4.327161178
2021-12-23,花叶类,4.87431694,91.213,1.58397998,4.513197431
2021-12-24,花叶类,4.3225,120.944,1.463833939,4.795327629
2021-12-25,花叶类,4.785459941,180.787,1.565582142,5.197319543
2021-12-26,花叶类,4.792417062,209.308,1.56703489,5.343806851
2021-12-27,花叶类,4.544827586,82.705,1.513989792,4.41528006
2021-12-28,花叶类,4.532894737,86.043,1.51136075,4.454847171
2021-12-29,花叶类,4.821118012,68.165,1.573005854,4.221931237
2021-12-30,花叶类,4.394155844,84.271,1.480275441,4.434037796
2021-12-31,花叶类,4.822413793,125.701,1.57327459,4.833906071
2022-1-1,花叶类,5.034117647,138.402,1.616238267,4.930162494
2022-1-2,花叶类,4.803365385,110.056,1.569316794,4.700989327
2022-1-3,花叶类,4.996855346,90.081,1.608808784,4.500709266
2022-1-4,花叶类,4.6944,70.388,1.546370309,4.254022794
2022-1-5,花叶类,4.7025,65.654,1.548094282,4.184398528
2022-1-6,花叶类,4.305825243,60.316,1.459968814,4.099597409
2022-1-7,花叶类,4.375,90.664,1.47590652,4.507160365
2022-1-8,花叶类,4.40944206,130.766,1.483748164,4.873409466
2022-1-9,花叶类,4.284883721,147.528,1.455093415,4.994017988
2022-1-10,花叶类,4.160583942,76.365,1.425655435,4.335524476
2022-1-11,花叶类,4.412025316,86.15,1.484333839,4.456089963
2022-1-12,花叶类,4.504081633,85.232,1.504984015,4.44537695
2022-1-13,花叶类,4.020535714,73.369,1.391415156,4.295501503
2022-1-14,花叶类,4.189071038,103.099,1.432479,4.635689692
2022-1-15,花叶类,4.458035714,124.109,1.494708246,4.821160212
2022-1-16,花叶类,4.543478261,137.15,1.513692856,4.921075217
2022-1-17,花叶类,4.743712575,90.383,1.556820073,4.504056197
2022-1-18,花叶类,4.254285714,85.852,1.447926878,4.452624884
2022-1-19,花叶类,4.628502415,129.677,1.532233363,4.865046743
2022-1-20,花叶类,4.926582278,134.88,1.594645498,4.904385494
2022-1-21,花叶类,4.781923077,146.062,1.564842783,4.984031189
2022-1-22,花叶类,5.746153846,210.297,1.748530735,5.348520817
2022-1-23,花叶类,6.45046729,186.693,1.864152576,5.229465557
2022-1-24,花叶类,5.385616438,187.463,1.683731777,5.233581493
2022-1-25,花叶类,6.468359375,153.198,1.866922502,5.031731202
2022-1-26,花叶类,6.959550562,172.651,1.940114898,5.151272216
2022-1-27,花叶类,6.225099602,169.503,1.828589443,5.132870626
2022-1-28,花叶类,6.806545455,188.131,1.917884716,5.237138529
2022-1-29,花叶类,7.498502994,207.671,2.0147034,5.335955097
2022-1-30,花叶类,8.37518797,229.022,2.125273522,5.433818069
2022-2-1,花叶类,9.807692308,63.003,2.283167007,4.143182344
2022-2-2,花叶类,8.214689266,88.412,2.105923926,4.482007707
2022-2-3,花叶类,6.491752577,116.536,1.870532537,4.758200238
2022-2-4,花叶类,6.859654179,216.497,1.925657029,5.377576691
2022-2-5,花叶类,7.414044944,208.189,2.003376167,5.338446321
2022-2-6,花叶类,7.163037975,219.985,1.968934189,5.393559362
2022-2-7,花叶类,6.429249012,160.054,1.860857737,5.075511258
2022-2-8,花叶类,6.954092527,162.297,1.939330339,5.08942799
2022-2-9,花叶类,5.994893617,138.288,1.790908043,4.929338467
2022-2-10,花叶类,5.892777778,116.133,1.773727496,4.754736086
2022-2-11,花叶类,5.946948357,132.508,1.782878207,4.886643021
2022-2-12,花叶类,6.570229008,154.467,1.882548689,5.039980481
2022-2-13,花叶类,6.269090909,165.85,1.835631354,5.111083765
2022-2-14,花叶类,4.72764977,150.014,1.553428202,5.010728623
2022-2-15,花叶类,6.103053435,154.453,1.808789209,5.039889843
2022-2-16,花叶类,3.982962963,99.015,1.382026005,4.595271354
2022-2-17,花叶类,4.385465116,112.077,1.47829569,4.719186135
2022-2-18,花叶类,5.165030675,98.783,1.641911042,4.592925525
2022-2-19,花叶类,6.94529148,120.64,1.938063945,4.792810904
2022-2-20,花叶类,6.936868687,105.918,1.936850475,4.66266521
2022-2-21,花叶类,6.580451128,85.387,1.884103303,4.447193864
2022-2-22,花叶类,6.648484848,78.356,1.894388986,4.361262545
2022-2-23,花叶类,7.120353982,65.21,1.962957441,4.177612831
2022-2-24,花叶类,5.8448,75.146,1.765552377,4.319432888
2022-2-25,花叶类,7.333142857,96.432,1.99240419,4.568838097
2022-2-26,花叶类,8.353556485,118.507,2.122687375,4.774972031
2022-2-27,花叶类,6.818974359,94.607,1.919709073,4.549731469
2022-2-28,花叶类,6.892814371,77.285,1.930479473,4.347499888
2022-3-1,花叶类,7.551677852,75.286,2.021769771,4.321294195
2022-3-2,花叶类,7.873134328,70.109,2.063456246,4.250051174
2022-3-3,花叶类,7.161832061,62.041,1.968765823,4.127795457
2022-3-4,花叶类,7.535,78.622,2.019558832,4.364651558
2022-3-5,花叶类,7.151271186,125.495,1.967290129,4.832265917
2022-3-6,花叶类,7.583450704,141.174,2.025968334,4.949993172
2022-3-7,花叶类,7.118791946,76.686,1.962738041,4.339719162
2022-3-8,花叶类,7.174691358,82.174,1.970559744,4.40883895
2022-3-9,花叶类,6.379844961,66.059,1.853143796,4.190548282
2022-3-10,花叶类,6.153900709,73.508,1.817086142,4.297394244
2022-3-11,花叶类,8.223863636,88.822,2.107040127,4.486634367
2022-3-12,花叶类,7.589878543,129.766,2.026815589,4.865732829
2022-3-13,花叶类,6.492857143,101.51,1.870702672,4.620157316
2022-3-14,花叶类,6.588095238,98.279,1.885264268,4.587810373
2022-3-15,花叶类,7.032727273,102.329,1.950574578,4.628193113
2022-3-16,花叶类,7.347368421,105.619,1.994342211,4.659838279
2022-3-17,花叶类,5.645698925,108.394,1.730894003,4.685772737
2022-3-18,花叶类,5.602427184,112.098,1.72319993,4.719373489
2022-3-19,花叶类,8.852955665,201.276,2.180751377,5.304677101
2022-3-20,花叶类,8.259383754,173.788,2.111349979,5.157836166
2022-3-21,花叶类,9.082152231,192.734,2.206311194,5.261311
2022-3-22,花叶类,8.888059701,133.244,2.184708769,4.892182034
2022-3-23,花叶类,7.844,88.811,2.059748908,4.486510516
2022-3-24,花叶类,8.918134715,106.202,2.188086812,4.665342941
2022-3-25,花叶类,8.250909091,132.493,2.110323387,4.886529814
2022-3-26,花叶类,10.4251462,152.529,2.344220792,5.027354742
2022-3-27,花叶类,9.287628866,140.651,2.228683285,4.946281645
2022-3-28,花叶类,8.051449275,85.85,2.085852109,4.452601587
2022-3-29,花叶类,8.504294479,75.286,2.140571269,4.321294195
2022-3-30,花叶类,7.299444444,86.195,1.987798242,4.456612171
2022-3-31,花叶类,7.627710843,92.587,2.03178778,4.528148743
2022-4-1,花叶类,7.263636364,130.262,1.98288058,4.869547807
2022-4-2,花叶类,7.611440678,133.168,2.029652468,4.891611489
2022-4-3,花叶类,8.239423077,111.538,2.108930327,4.71436534
2022-4-4,花叶类,8.073702422,148.726,2.088612165,5.002105687
2022-4-5,花叶类,7.452788104,146.419,2.008588205,4.986472375
2022-4-6,花叶类,6.836756757,109.945,1.922313461,4.699980241
2022-4-7,花叶类,7.828395062,85.201,2.057757516,4.445013171
2022-4-8,花叶类,6.709868421,87.65,1.903579341,4.473351611
2022-4-9,花叶类,7.373517787,141.102,1.997894904,4.949483033
2022-4-10,花叶类,6.663666667,184.591,1.896669884,5.218142567
2022-4-11,花叶类,6.94260355,93.428,1.937676855,4.537191086
2022-4-12,花叶类,7.331067961,106.268,1.992121203,4.665964205
2022-4-13,花叶类,7.921674877,100.363,2.069602658,4.608793613
2022-4-14,花叶类,6.27037037,128.586,1.835835423,4.856597941
2022-4-15,花叶类,6.454237288,131.828,1.864736859,4.881498043
2022-4-16,花叶类,6.022222222,124.808,1.795456331,4.826776556
2022-4-17,花叶类,7.085087719,107.549,1.957992254,4.677946558
2022-4-18,花叶类,5.488202247,112.679,1.702600742,4.724543068
2022-4-19,花叶类,6.752760736,101.391,1.909951419,4.61898433
2022-4-20,花叶类,6.305294118,105.275,1.841389617,4.656575974
2022-4-21,花叶类,5.512571429,112.794,1.707031198,4.725563146
2022-4-22,花叶类,6.265876777,114.043,1.835118527,4.73657557
2022-4-23,花叶类,7.934901961,118.653,2.071270999,4.776203267
2022-4-24,花叶类,5.905434783,99.189,1.775873077,4.597027121
2022-4-25,花叶类,5.510138249,116.365,1.706589713,4.756731803
2022-4-26,花叶类,5.947647059,91.764,1.782995689,4.519220064
2022-4-27,花叶类,5.812021858,88.807,1.759928507,4.486465476
2022-4-28,花叶类,5.409589041,111.594,1.688173127,4.714867285
2022-4-29,花叶类,5.657360406,106.052,1.732957424,4.66392954
2022-4-30,花叶类,6.14537037,141.039,1.815699013,4.949036448
2022-5-1,花叶类,6.463028169,147.275,1.866097965,4.992301587
2022-5-2,花叶类,6.762406015,115.468,1.911378746,4.748993435
2022-5-3,花叶类,6.935384615,88.193,1.936636512,4.479527595
2022-5-4,花叶类,6.921311475,105.769,1.934605271,4.661257471
2022-5-5,花叶类,6.367708333,90.652,1.851239646,4.507028
2022-5-6,花叶类,6.625870647,95.683,1.890981782,4.561040644
2022-5-7,花叶类,6.550833333,113.896,1.879592268,4.735285751
2022-5-8,花叶类,6.445059289,116.519,1.863313836,4.75805435
2022-5-9,花叶类,7.080582524,91.68,1.957356182,4.518304253
2022-5-10,花叶类,6.422413793,95.42,1.859794027,4.5582882
2022-5-11,花叶类,6.507446809,86.213,1.872947184,4.456820978
2022-5-12,花叶类,6.95,79.619,1.93874166,4.377252758
2022-5-13,花叶类,6.93164557,102.98,1.936097241,4.634534795
2022-5-14,花叶类,7.340509915,159.404,1.993408311,5.07144186
2022-5-15,花叶类,6.462756598,156.705,1.866055945,5.054365057
2022-5-16,花叶类,6.674736842,82.78,1.898329779,4.416186486
2022-5-17,花叶类,6.578064516,67.12,1.883740556,4.206482062
2022-5-18,花叶类,6.820408163,92.724,1.919919318,4.529627339
2022-5-19,花叶类,6.525225225,92.356,1.87567547,4.525650675
2022-5-20,花叶类,6.982653061,90.647,1.943428939,4.506972842
2022-5-21,花叶类,6.920597015,154.655,1.93450204,5.04119683
2022-5-22,花叶类,6.819047619,164.269,1.919719817,5.101505328
2022-5-23,花叶类,6.826341463,92.654,1.920788873,4.528872125
2022-5-24,花叶类,6.274169742,122.403,1.836441164,4.80731888
2022-5-25,花叶类,6.3,84.787,1.840549633,4.440142229
2022-5-26,花叶类,6.402439024,88.361,1.856679015,4.481430696
2022-5-27,花叶类,6.356216216,86.554,1.849433266,4.460768497
2022-5-28,花叶类,5.474100719,188.829,1.70002801,5.240841844
2022-5-29,花叶类,5.299742268,178.516,1.667658191,5.184678233
2022-5-30,花叶类,5.22097561,92.512,1.652684283,4.527338366
2022-5-31,花叶类,4.93919598,87.827,1.597202561,4.47536897
2022-6-1,花叶类,4.809134615,90.488,1.570517154,4.505217245
2022-6-2,花叶类,4.533061224,112.624,1.511397478,4.724054837
2022-6-3,花叶类,4.716230366,185.595,1.551009829,5.22356688
2022-6-4,花叶类,4.463829787,113.331,1.496007094,4.73031274
2022-6-5,花叶类,4.893162393,102.505,1.587838801,4.629911578
2022-6-6,花叶类,4.878008299,104.547,1.584737001,4.649636731
2022-6-7,花叶类,4.725523013,105.767,1.552978245,4.661238562
2022-6-8,花叶类,5.008230453,113.862,1.61108265,4.734987189
2022-6-9,花叶类,4.142391304,281.247,1.421273231,5.639233287
2022-6-10,花叶类,4.132806324,115.093,1.418956674,4.745740497
2022-6-11,花叶类,4.376995305,195.647,1.476362486,5.276312015
2022-6-12,花叶类,4.531070496,166.515,1.510958224,5.115085395
2022-6-13,花叶类,5.011155378,116.051,1.611666503,4.75402975
2022-6-14,花叶类,4.757894737,110.671,1.559805288,4.706561836
2022-6-15,花叶类,4.364502165,105.84,1.473504131,4.66192852
2022-6-16,花叶类,4.64,109.346,1.534714366,4.694517167
2022-6-17,花叶类,4.50513834,118.682,1.505218599,4.776447647
2022-6-18,花叶类,4.4004662,191.228,1.48171049,5.253466433
2022-6-19,花叶类,4.440694789,187.623,1.490810848,5.23443463
2022-6-20,花叶类,4.5917603,123.54,1.524263458,4.81656499
2022-6-21,花叶类,4.762831858,110.973,1.560842419,4.709286928
2022-6-22,花叶类,4.677405858,108.759,1.542743652,4.689134425
2022-6-23,花叶类,4.764497041,84.617,1.561191979,4.438135192
2022-6-24,花叶类,4.819736842,104.325,1.572719329,4.647511026
2022-6-25,花叶类,5.420359281,155.786,1.690162101,5.048483271
2022-6-26,花叶类,4.933524355,163.919,1.596053612,5.099372403
2022-6-27,花叶类,5.324255319,105.207,1.672272856,4.655929838
2022-6-28,花叶类,4.811986301,133.899,1.571109951,4.897085784
2022-6-29,花叶类,5.067584098,156.09,1.622864195,5.050432764
2022-6-30,花叶类,5.186296296,127.274,1.646019819,4.846342243
2022-7-1,花叶类,5.324827586,149.719,1.672380333,5.008760204
2022-7-2,花叶类,5.596268657,195.295,1.722100064,5.274511236
2022-7-3,花叶类,5.683937824,188.672,1.737644271,5.240010058
2022-7-4,花叶类,6.013432836,116.605,1.793995773,4.758792155
2022-7-5,花叶类,5.210774411,133.21,1.650728484,4.89192683
2022-7-6,花叶类,5.417125382,164.461,1.689565302,5.10267346
2022-7-7,花叶类,5.58041958,134.044,1.719263967,4.898168104
2022-7-8,花叶类,5.948339483,129.05,1.783112102,4.860199926
2022-7-9,花叶类,6.023529412,173.971,1.795673369,5.158888619
2022-7-10,花叶类,5.73037037,186.916,1.745780166,5.230659318
2022-7-11,花叶类,5.395053004,133.262,1.685482423,4.892317115
2022-7-12,花叶类,5.277738516,129.271,1.663497695,4.861910976
2022-7-13,花叶类,5.73993994,150.034,1.747448747,5.010861935
2022-7-14,花叶类,6.28956229,131.965,1.83889148,4.882536736
2022-7-15,花叶类,5.994117647,118.425,1.790778596,4.774279849
2022-7-16,花叶类,6.801995012,175.925,1.917215953,5.170057768
2022-7-17,花叶类,6.119493671,190.249,1.81147936,5.24833374
2022-7-18,花叶类,6.109333333,132.053,1.809817656,4.883203357
2022-7-19,花叶类,6.304895105,134.06,1.841326332,4.898287461
2022-7-20,花叶类,6.365405405,160.945,1.850877923,5.081062692
2022-7-21,花叶类,5.943143813,140.656,1.782238255,4.946317193
2022-7-22,花叶类,6.32,119.449,1.843719208,4.782889502
2022-7-23,花叶类,6.397229917,163.238,1.855865071,5.095209259
2022-7-24,花叶类,6.275268817,187.595,1.836616323,5.234285384
2022-7-25,花叶类,6.164705882,128.305,1.818840428,4.854410242
2022-7-26,花叶类,6.557585139,161.551,1.880622416,5.084820882
2022-7-27,花叶类,6.389547038,131.633,1.85466338,4.880017747
2022-7-28,花叶类,6.270684932,170.771,1.835885588,5.140323478
2022-7-29,花叶类,3.657267442,331.236,1.296716268,5.802831112
2022-7-30,花叶类,3.909848485,343.157,1.363498623,5.838188068
2022-7-31,花叶类,4.231428571,320.998,1.44253966,5.771434893
2022-8-1,花叶类,3.949562682,304.399,1.373604859,5.718339341
2022-8-2,花叶类,4.142903226,270.798,1.421396804,5.601373155
2022-8-3,花叶类,3.890136986,337.105,1.358444372,5.820394455
2022-8-4,花叶类,3.716533333,354.404,1.312791334,5.870437505
2022-8-5,花叶类,3.948076923,329.423,1.373228605,5.797342639
2022-8-6,花叶类,4.101827676,355.128,1.411432649,5.872478288
2022-8-7,花叶类,4.402191781,316.069,1.482102549,5.755960544
2022-8-8,花叶类,3.65224359,302.077,1.295341661,5.710681952
2022-8-9,花叶类,3.893447293,322.432,1.359294959,5.775892261
2022-8-10,花叶类,4.17,288.214,1.427916036,5.66370326
2022-8-11,花叶类,3.616207951,313.919,1.285425949,5.749134991
2022-8-12,花叶类,4.241803279,326.821,1.44498848,5.78941262
2022-8-13,花叶类,3.82627451,478.995,1.341891617,6.171690159
2022-8-14,花叶类,4.059653465,394.715,1.401097617,5.978163985
2022-8-15,花叶类,4.050415512,347.367,1.398819471,5.850381858
2022-8-16,花叶类,3.908208955,368.861,1.363079201,5.910419879
2022-8-17,花叶类,3.943455497,358.863,1.372057369,5.8829407
2022-8-18,花叶类,4.90372807,424.262,1.589995746,6.050351189
2022-8-19,花叶类,5.193737769,399.426,1.647453625,5.990028517
2022-8-20,花叶类,4.351893096,429.043,1.470610945,6.061557147
2022-8-21,花叶类,4.312253829,432.675,1.461460698,6.069986869
2022-8-22,花叶类,3.657453416,303.2,1.296767117,5.714392654
2022-8-23,花叶类,4.051578947,258.56,1.399106669,5.555127775
2022-8-24,花叶类,4.089097744,233.767,1.408324345,5.454324893
2022-8-25,花叶类,5.482080925,243.786,1.70148476,5.496290791
2022-8-26,花叶类,5.133850932,250.941,1.635856047,5.525217852
2022-8-27,花叶类,4.898681319,357.705,1.58896605,5.879708624
2022-8-28,花叶类,5.876676385,252.244,1.770991361,5.530396873
2022-8-29,花叶类,4.40974026,297.05,1.48381579,5.693900475
2022-8-30,花叶类,4.335227273,236.727,1.466774036,5.466907578
2022-8-31,花叶类,4.0992,242.409,1.410791833,5.490626382
2022-9-1,花叶类,4.420364742,311.034,1.486222213,5.739902231
2022-9-2,花叶类,4.888235294,328.216,1.586831358,5.793671928
2022-9-3,花叶类,4.815418502,419.813,1.571822958,6.039809374
2022-9-4,花叶类,4.853371869,491.166,1.579673694,6.196782156
2022-9-5,花叶类,5.490490798,285.889,1.70301765,5.655603624
2022-9-6,花叶类,6.043772242,250.203,1.79902836,5.522272588
2022-9-7,花叶类,5.81942446,260.624,1.761201367,5.563078756
2022-9-8,花叶类,6.634200743,222.033,1.8922382,5.402826019
2022-9-9,花叶类,6.104011461,311.923,1.808946172,5.742756362
2022-9-10,花叶类,6.958195212,418.263,1.939920132,6.036110421
2022-9-11,花叶类,6.518881119,349.924,1.874702754,5.857715988
2022-9-12,花叶类,6.402061856,315.002,1.856620103,5.752578988
2022-9-13,花叶类,6.19962963,216.669,1.824489553,5.378370843
2022-9-14,花叶类,5.740740741,185.157,1.747588251,5.221204114
2022-9-15,花叶类,5.543103448,201.569,1.712554533,5.306131755
2022-9-16,花叶类,5.842978723,193.806,1.765240722,5.266857659
2022-9-17,花叶类,5.810336538,358.256,1.759638493,5.881247815
2022-9-18,花叶类,5.846086957,376.496,1.765772541,5.930907423
2022-9-19,花叶类,5.682562278,212.507,1.737402236,5.358974929
2022-9-20,花叶类,5.165889213,262.543,1.642077249,5.570414878
2022-9-21,花叶类,5.436428571,213.475,1.693122333,5.36351973
2022-9-22,花叶类,4.901760563,226.528,1.589594439,5.422868558
2022-9-23,花叶类,5.095975232,243.19,1.628451058,5.493843031
2022-9-24,花叶类,5.419264069,345.852,1.689960026,5.846010938
2022-9-25,花叶类,4.849608355,320.644,1.57889795,5.770331473
2022-9-26,花叶类,5.1,196.445,1.62924054,5.280382494
2022-9-27,花叶类,4.87715736,158.187,1.584562542,5.063777877
2022-9-28,花叶类,4.431791908,142.124,1.488803996,4.956699916
2022-9-29,花叶类,4.496226415,175.757,1.503238471,5.169102359
2022-9-30,花叶类,4.858426966,200.098,1.580714716,5.298807247
2022-10-1,花叶类,4.803883495,318.485,1.569424652,5.763575378
2022-10-2,花叶类,5.334939759,253.861,1.674277593,5.536786873
2022-10-3,花叶类,4.579166667,252.753,1.521517031,5.532412727
2022-10-4,花叶类,5.181653747,328.918,1.645124261,5.79580848
2022-10-5,花叶类,4.787981859,373.666,1.566108999,5.92336235
2022-10-6,花叶类,4.307637232,353.217,1.460389548,5.867082599
2022-10-7,花叶类,4.601315789,468.857,1.526342304,6.150297818
2022-10-8,花叶类,4.254878049,360.319,1.448066101,5.88698975
2022-10-9,花叶类,4.328860759,342.075,1.465304403,5.835030011
2022-10-10,花叶类,4.647112462,288.07,1.536246051,5.663203506
2022-10-11,花叶类,4.224561404,244.759,1.440915446,5.500274053
2022-10-12,花叶类,4.154511278,240.312,1.424194799,5.481938079
2022-10-13,花叶类,4.48852459,151.966,1.501524049,5.023656812
2022-10-14,花叶类,3.416778523,135.637,1.228698155,4.9099822
2022-10-15,花叶类,4.432897603,375.026,1.489053457,5.926995357
2022-10-16,花叶类,4.379372197,367.681,1.47690538,5.907215714
2022-10-17,花叶类,3.952941176,247.302,1.374459903,5.510610262
2022-10-18,花叶类,4.310857143,273.91,1.461136757,5.612799585
2022-10-19,花叶类,4.163636364,225.807,1.426388818,5.419680652
2022-10-20,花叶类,3.937010676,242.853,1.370421724,5.492456322
2022-10-21,花叶类,4.386268657,611.594,1.478478901,6.416068664
2022-10-22,花叶类,4.175942029,299.448,1.429339969,5.70194078
2022-10-23,花叶类,4.299328859,242.892,1.458458931,5.4926169
2022-10-24,花叶类,4.038157895,199.326,1.395788621,5.294941675
2022-10-25,花叶类,4.116666667,217.397,1.415043774,5.381725175
2022-10-26,花叶类,3.848698885,226.633,1.347735139,5.423331969
2022-10-27,花叶类,3.811904762,209,1.338129002,5.342334252
2022-10-28,花叶类,3.8917603,229.524,1.358861575,5.436007599
2022-10-29,花叶类,3.959545455,367.131,1.376129235,5.905718733
2022-10-30,花叶类,5.367336683,221.196,1.680331823,5.399049186
2022-10-31,花叶类,6.135260116,85.398,1.814052476,4.447322681
2022-11-1,花叶类,5.676373626,96.786,1.736312583,4.572502356
2022-11-3,花叶类,5.652571429,83.973,1.732110562,4.430495319
2022-11-5,花叶类,5.282887701,190.421,1.664472861,5.24923741
2022-11-6,花叶类,4.871746032,162.064,1.583452401,5.087991319
2022-11-7,花叶类,4.711979167,102.677,1.550108025,4.631588139
2022-11-8,花叶类,4.627848101,96.371,1.532091987,4.568205326
2022-11-9,花叶类,3.568902439,127.795,1.272258108,4.850427418
2022-11-10,花叶类,3.3325,122.883,1.203722773,4.811232683
2022-11-11,花叶类,3.341588785,173.21,1.206446378,5.154504731
2022-11-12,花叶类,3.408333333,293.677,1.226223413,5.682480524
2022-11-13,花叶类,2.994292804,312.032,1.096708078,5.743105747
2022-11-14,花叶类,2.458715596,180.626,0.899639098,5.196428595
2022-11-15,花叶类,2.663636364,165.843,0.979692243,5.111041558
2022-11-16,花叶类,2.674893617,205.406,0.98390961,5.324988508
2022-11-17,花叶类,2.696969697,232.975,0.992128808,5.450931152
2022-11-18,花叶类,2.796037296,367.523,1.028203163,5.906785902
2022-11-19,花叶类,3.453417015,1265.473,1.23936418,7.143201244
2022-11-20,花叶类,4.282938389,146.034,1.454639314,4.983839471
2022-11-21,花叶类,3.80292581,821.168,1.33577072,6.710727717
2022-11-22,花叶类,3.219,173.192,1.169070752,5.154400806
2022-11-23,花叶类,3.157370518,247.572,1.149739567,5.511701449
2022-11-24,花叶类,3.509507042,260.618,1.255475584,5.563055734
2022-11-25,花叶类,3.672566372,228.796,1.300890702,5.432830777
2022-11-26,花叶类,3.304022989,352.511,1.195140814,5.865081827
2022-11-27,花叶类,3.230769231,40.471,1.172720261,3.700585668
2022-11-28,花叶类,2.76969697,40.862,1.018737917,3.710200536
2022-11-29,花叶类,3.482857143,31.298,1.247852975,3.443554198
2022-12-4,花叶类,3.608264463,99.399,1.283226899,4.599142053
2022-12-5,花叶类,3.43655914,170.093,1.234470721,5.136345346
2022-12-6,花叶类,4.13537415,226.171,1.419577808,5.42129135
2022-12-7,花叶类,3.634754098,272.787,1.29054146,5.608691271
2022-12-8,花叶类,3.363959391,173.924,1.21311867,5.158618422
2022-12-9,花叶类,4.565895954,140.88,1.518614761,4.947908464
2022-12-10,花叶类,4.129749104,231.009,1.418216655,5.442456671
2022-12-11,花叶类,3.785,204.481,1.331045887,5.320475062
2022-12-12,花叶类,3.469346734,173.035,1.243966315,5.153493886
2022-12-13,花叶类,3.081278539,185.802,1.125344621,5.224681591
2022-12-14,花叶类,3.345689655,226.115,1.207672847,5.421043719
2022-12-15,花叶类,3.331309904,291.759,1.203365591,5.675928119
2022-12-16,花叶类,3.086153846,305.67,1.126925606,5.722506089
2022-12-17,花叶类,4.296121884,265.09,1.457712728,5.580069391
2022-12-18,花叶类,3.521306818,295.364,1.258832176,5.688208494
2022-12-19,花叶类,4.519850187,201.178,1.508478849,5.304190088
2022-12-20,花叶类,3.616161616,252.224,1.285413136,5.530317582
2022-12-21,花叶类,4.232951289,285.265,1.442899454,5.653418573
2022-12-22,花叶类,4.709854015,223.248,1.549656913,5.408283261
2022-12-23,花叶类,4.4856,210.784,1.500872266,5.350833912
2022-12-24,花叶类,3.924458204,285.085,1.367228305,5.652787381
2022-12-25,花叶类,4.071830986,362.94,1.404092772,5.894237531
2022-12-26,花叶类,4.692255892,253.075,1.545913467,5.533685887
2022-12-27,花叶类,3.977054795,253.518,1.380541544,5.535434826
2022-12-28,花叶类,4.369536424,257.429,1.474656922,5.550743954
2022-12-29,花叶类,4.28705036,237.407,1.455598935,5.469775968
2022-12-30,花叶类,4.077060932,244.088,1.405376369,5.497528816
2022-12-31,花叶类,4.032345013,329.509,1.394348096,5.797603668
2023-1-1,花叶类,4.755643045,329.635,1.559331922,5.797985982
2023-1-2,花叶类,4.46130031,287.812,1.495440273,5.662307489
2023-1-3,花叶类,4.708560311,215.984,1.549382195,5.375204331
2023-1-4,花叶类,5.019047619,171.91,1.613240198,5.146971084
2023-1-5,花叶类,5.019827586,186.069,1.613395588,5.226117573
2023-1-6,花叶类,4.570638298,202.912,1.519652866,5.312772388
2023-1-7,花叶类,5.795867769,187.324,1.75714521,5.232839738
2023-1-8,花叶类,5.014074074,219.372,1.612248773,5.390768919
2023-1-9,花叶类,4.735294118,185.585,1.55504384,5.223512998
2023-1-10,花叶类,5.104661017,200.196,1.630154047,5.299296887
2023-1-11,花叶类,5.304285714,185.254,1.668515119,5.221727856
2023-1-12,花叶类,4.795299145,202.709,1.567636093,5.311771453
2023-1-13,花叶类,5.037547893,215.635,1.616919435,5.373587164
2023-1-14,花叶类,5.241910331,447.993,1.656685999,6.104777607
2023-1-15,花叶类,5.77880597,278.968,1.754197082,5.63109708
2023-1-16,花叶类,5.406640625,216.173,1.687627943,5.376079013
2023-1-17,花叶类,6.030803571,180.232,1.796880264,5.19424491
2023-1-18,花叶类,5.759885387,281.893,1.750917576,5.641527566
2023-1-19,花叶类,6.491051454,371.074,1.870424529,5.916401504
2023-1-20,花叶类,7.441698842,594.071,2.007099162,6.386998841
2023-1-22,花叶类,7.699,219.378,2.04109045,5.390796269
2023-1-23,花叶类,7.595348837,291.352,2.027536065,5.674532158
2023-1-24,花叶类,5.752595156,205.447,1.749651084,5.325188093
2023-1-25,花叶类,9.126988636,245.072,2.211235808,5.501552045
2023-1-26,花叶类,9.662259615,272.125,2.268227535,5.60626152
2023-1-27,花叶类,8.802631579,283.135,2.17505072,5.645923816
